label,8-302-0,8-302-1,8-303-0,8-303-1,8-303-2,8-320-0,8-320-1
8-302,28.900286666666663,12.5893,35.4813,13.51603,31.6228,100.0,100.0
8-302,39.8107,14.762366666666667,35.4813,13.51603,31.6228,100.0,100.0
8-302,39.8107,10.15787,100.0,7.07946,100.0,100.0,100.0
8-302,23.836166666666667,10.15787,100.0,7.07946,100.0,100.0,100.0
8-302,23.836166666666667,10.15787,100.0,26.01402,100.0,100.0,100.0
8-302,12.92445,10.15787,100.0,26.01402,100.0,100.0,100.0
8-302,12.92445,10.15787,100.0,26.01402,100.0,100.0,100.0
8-302,13.324766666666667,10.15787,100.0,35.4813,100.0,100.0,100.0
8-302,13.324766666666667,10.15787,100.0,24.0353,100.0,100.0,100.0
8-302,13.324766666666667,10.15787,100.0,24.0353,96.83845,100.0,100.0
8-302,12.0627,5.01187,100.0,12.5893,96.83845,100.0,100.0
8-302,12.0627,5.01187,100.0,8.402813333333333,96.83845,100.0,100.0
8-302,14.1254,5.01187,100.0,9.529768,15.8489,100.0,100.0
8-302,14.1254,5.01187,100.0,9.529768,15.8489,100.0,100.0
8-302,10.65014,5.01187,100.0,9.529768,15.8489,100.0,100.0
8-302,10.65014,5.01187,100.0,9.529768,11.949633333333333,100.0,100.0
8-302,8.91251,5.01187,100.0,8.814093333333332,10.0,100.0,100.0
8-302,8.91251,5.4195633333333335,100.0,8.814093333333332,10.0,100.0,100.0
8-302,8.91251,5.4195633333333335,100.0,8.814093333333332,12.0627,100.0,100.0
8-302,8.91251,4.670990000000001,100.0,8.814093333333332,12.0627,100.0,100.0
8-302,8.91251,3.8944766666666673,100.0,10.066355,12.0627,100.0,100.0
8-302,100.0,3.2031833333333335,100.0,8.91251,14.1254,100.0,100.0
8-302,100.0,3.2031833333333335,100.0,8.91251,14.1254,100.0,100.0
8-302,100.0,2.719138,100.0,10.0,14.1254,100.0,100.0
8-302,100.0,2.51189,100.0,12.92445,14.1254,100.0,100.0
8-302,11.2202,2.51189,100.0,12.92445,14.1254,100.0,100.0
8-302,11.2202,3.16228,100.0,12.92445,100.0,100.0,100.0
8-302,15.8489,3.16228,100.0,100.0,100.0,100.0,100.0
8-302,15.8489,4.39534,100.0,100.0,100.0,100.0,100.0
8-302,15.8489,4.39534,100.0,8.91251,100.0,100.0,100.0
8-302,15.8489,3.64196,100.0,8.91251,100.0,100.0,100.0
8-302,11.224639999999999,3.76188,100.0,8.91251,100.0,100.0,100.0
8-302,11.518955,2.51189,100.0,8.91251,100.0,100.0,100.0
8-302,11.518955,3.81519,100.0,8.91251,100.0,100.0,100.0
8-302,11.518955,4.46684,100.0,10.0,100.0,100.0,100.0
8-302,11.518955,4.46684,100.0,10.0,15.8489,100.0,100.0
8-302,14.1254,4.46684,100.0,10.0,14.98715,100.0,100.0
8-302,14.1254,4.46684,100.0,7.539713333333334,14.98715,100.0,100.0
8-302,38.12093333333333,4.46684,100.0,7.539713333333334,14.98715,100.0,100.0
8-302,50.1187,2.23872,100.0,7.539713333333334,14.98715,100.0,100.0
8-302,50.1187,2.23872,100.0,6.30957,14.1254,100.0,100.0
