label,8-302-0,8-302-1,8-303-0,8-303-1,8-320-0,8-320-1,8-322-0,8-322-1,8-417-0
8-302,15.653822,18.051066666666667,60.381,28.522720000000003,300.0,300.0,31.6228,3.9833112500000003,300.0
8-302,15.653822,18.051066666666667,60.381,28.522720000000003,300.0,300.0,38.1456,3.9833112500000003,300.0
8-302,15.653822,18.051066666666667,65.61853333333333,23.123725,300.0,300.0,38.1456,4.3767225,300.0
8-302,15.686335,18.051066666666667,65.61853333333333,23.123725,300.0,300.0,38.1456,4.3767225,300.0
8-302,15.686335,18.051066666666667,71.495175,23.123725,300.0,300.0,38.1456,4.3767225,300.0
8-302,12.655701666666666,18.051066666666667,71.495175,26.123166666666666,300.0,300.0,38.1456,4.495092857142858,300.0
8-302,12.655701666666666,18.051066666666667,71.495175,26.123166666666666,300.0,300.0,38.1456,4.28550375,300.0
8-302,12.655701666666666,18.051066666666667,71.495175,29.54505,300.0,300.0,38.1456,4.28550375,300.0
8-302,12.655701666666666,16.317566666666668,71.495175,29.54505,300.0,300.0,38.1456,4.28550375,300.0
8-302,13.186842000000002,16.317566666666668,71.495175,31.24893333333333,300.0,300.0,38.1456,4.445964285714286,300.0
8-302,12.942802,17.581080000000004,83.49980000000001,31.24893333333333,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,12.942802,17.581080000000004,72.57752500000001,31.24893333333333,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,12.942802,17.581080000000004,72.57752500000001,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,12.942802,17.005133333333337,72.57752500000001,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,16.056135,17.005133333333337,72.57752500000001,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,16.056135,17.005133333333337,73.94858,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,16.056135,16.839957142857145,73.94858,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,14.773752857142856,16.839957142857145,73.94858,34.6038,300.0,300.0,38.1456,4.4424850000000005,300.0
8-302,15.750626666666667,15.440257142857144,73.94858,34.6038,300.0,300.0,44.6684,4.437614,300.0
8-302,15.750626666666667,15.440257142857144,73.94858,34.6038,300.0,300.0,42.239549999999994,4.437614,300.0
8-302,33.67968,15.440257142857144,73.94858,34.6038,300.0,300.0,42.239549999999994,4.437614,300.0
8-302,33.09343714285715,14.6882,60.962475,41.42993333333333,300.0,300.0,42.239549999999994,3.7771525,300.0
8-302,33.09343714285715,14.506951666666666,69.45620000000001,41.42993333333333,300.0,300.0,42.239549999999994,3.98211,300.0
8-302,33.09343714285715,14.506951666666666,69.45620000000001,41.42993333333333,300.0,300.0,42.239549999999994,4.2395499999999995,300.0
8-302,33.09343714285715,14.037415714285714,69.45620000000001,41.42993333333333,300.0,300.0,42.239549999999994,4.2395499999999995,300.0
8-302,33.09343714285715,12.77023142857143,69.45620000000001,41.42993333333333,300.0,300.0,39.8107,4.713273333333333,300.0
8-302,33.09343714285715,12.77023142857143,69.45620000000001,41.42993333333333,300.0,300.0,39.8107,4.4219875,300.0
8-302,33.09343714285715,12.77023142857143,69.45620000000001,41.42993333333333,300.0,300.0,42.239549999999994,4.4219875,300.0
8-302,35.967526666666664,12.77023142857143,66.22543333333333,41.42993333333333,300.0,300.0,42.239549999999994,3.7927933333333335,300.0
8-302,35.967526666666664,12.058885,66.22543333333333,41.42993333333333,300.0,300.0,42.239549999999994,3.7927933333333335,300.0
8-302,35.967526666666664,12.058885,66.22543333333333,35.03467499999999,300.0,300.0,42.239549999999994,3.7927933333333335,300.0
8-302,41.161032,11.23856,66.22543333333333,33.44266666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,35.967526666666664,11.23856,66.22543333333333,33.44266666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,35.967526666666664,11.23856,66.22543333333333,24.368866666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,31.545289999999998,11.23856,66.22543333333333,24.368866666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,31.545289999999998,10.872417777777777,66.22543333333333,24.368866666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,31.545289999999998,10.872417777777777,59.62175,24.368866666666666,300.0,300.0,42.239549999999994,4.28,300.0
8-302,35.13617166666666,10.872417777777777,59.62175,24.368866666666666,300.0,300.0,42.239549999999994,4.34228,300.0
8-302,35.13617166666666,10.465795,60.836175,14.219100000000001,300.0,300.0,42.239549999999994,4.34228,300.0
8-302,35.13617166666666,10.089535555555555,60.836175,14.219100000000001,300.0,300.0,42.239549999999994,4.34228,300.0
8-302,35.13617166666666,10.089535555555555,60.836175,14.219100000000001,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,35.13617166666666,10.089535555555555,60.836175,16.130266666666667,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,30.832699999999996,10.089535555555555,60.836175,16.130266666666667,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,30.701016666666664,9.211133333333333,54.6373,16.130266666666667,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,30.701016666666664,9.211133333333333,54.6373,17.694499999999998,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,27.588372857142854,9.211133333333333,54.6373,17.694499999999998,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,31.09456428571428,9.211133333333333,54.6373,17.694499999999998,300.0,300.0,75.24436666666666,4.34228,300.0
8-302,12.343992857142856,8.7888625,54.6373,17.694499999999998,300.0,300.0,92.96119999999999,4.34228,300.0
8-302,12.343992857142856,8.69490888888889,54.6373,17.694499999999998,300.0,300.0,92.96119999999999,4.34228,300.0
